id,area,grow,meta_found
424680_20210906_2_1_a6_3_2_12_1_17,3,12,1
424681_20210906_2_1_a6_3_2_12_1_18,3,12,1
424682_20210906_2_1_a6_3_2_12_1_19,3,12,1
424687_20210906_2_1_a6_3_2_12_1_24,3,12,1
424692_20210906_2_1_a6_3_2_12_1_29,3,12,1
424696_20210906_2_1_a6_3_2_12_1_33,3,12,1
424701_20210906_2_1_a6_3_2_12_1_38,3,12,1
424713_20210906_2_1_a6_3_2_12_1_50,3,12,1
424715_20210906_2_1_a6_3_2_12_1_52,3,12,1
424717_20210906_2_1_a6_3_2_12_1_54,3,12,1
424722_20210906_2_1_a6_3_2_12_1_59,3,12,1
424726_20210906_2_1_a6_3_2_12_1_63,3,12,1
424733_20210906_2_1_a6_3_2_12_1_70,3,12,1
424741_20210906_2_1_a6_3_2_12_1_78,3,12,1
424743_20210906_2_1_a6_3_2_12_1_80,3,12,1
424754_20210906_2_1_a6_3_2_12_1_91,3,12,1
424756_20210906_2_1_a6_3_2_12_1_93,3,12,1
424768_20210906_2_1_a6_3_2_12_1_105,3,12,1
424772_20210907_2_1_a6_3_2_12_1_4,3,12,1
424779_20210907_2_1_a6_3_2_12_1_11,3,12,1
424781_20210907_2_1_a6_3_2_12_1_13,3,12,1
424786_20210907_2_1_a6_3_2_12_1_18,3,12,1
424789_20210907_2_1_a6_3_2_12_1_21,3,12,1
424797_20210907_2_1_a6_3_2_12_1_29,3,12,1
424798_20210907_2_1_a6_3_2_12_1_30,3,12,1
424801_20210907_2_1_a6_3_2_12_1_33,3,12,1
424802_20210907_2_1_a6_3_2_12_1_34,3,12,1
424803_20210907_2_1_a6_3_2_12_1_35,3,12,1
424806_20210907_2_1_a6_3_2_12_1_38,3,12,1
424807_20210907_2_1_a6_3_2_12_1_39,3,12,1
424808_20210907_2_1_a6_3_2_12_1_40,3,12,1
424809_20210907_2_1_a6_3_2_12_1_41,3,12,1
424811_20210907_2_1_a6_3_2_12_1_43,3,12,1
424813_20210907_2_1_a6_3_2_12_1_45,3,12,1
424819_20210907_2_1_a6_3_2_12_1_51,3,12,1
424827_20210907_2_1_a6_3_2_12_1_59,3,12,1
424829_20210907_2_1_a6_3_2_12_1_61,3,12,1
424830_20210907_2_1_a6_3_2_12_1_62,3,12,1
424832_20210907_2_1_a6_3_2_12_1_64,3,12,1
424835_20210907_2_1_a6_3_2_12_1_67,3,12,1
424842_20210907_2_1_a6_3_2_12_1_74,3,12,1
424850_20210907_2_1_a6_3_2_12_1_82,3,12,1
424852_20210907_2_1_a6_3_2_12_1_84,3,12,1
424854_20210908_2_1_a6_3_2_12_1_1,3,12,1
424861_20210908_2_1_a6_3_2_12_1_8,3,12,1
424868_20210908_2_1_a6_3_2_12_1_15,3,12,1
424869_20210908_2_1_a6_3_2_12_1_16,3,12,1
424871_20210908_2_1_a6_3_2_12_1_18,3,12,1
424875_20210908_2_1_a6_3_2_12_1_22,3,12,1
424881_20210908_2_1_a6_3_2_12_1_28,3,12,1
424883_20210908_2_1_a6_3_2_12_1_30,3,12,1
424887_20210908_2_1_a6_3_2_12_1_34,3,12,1
424890_20210908_2_1_a6_3_2_12_1_37,3,12,1
424891_20210908_2_1_a6_3_2_12_1_38,3,12,1
424902_20210908_2_1_a6_3_2_12_1_49,3,12,1
424903_20210908_2_1_a6_3_2_12_1_50,3,12,1
424906_20210908_2_1_a6_3_2_12_1_53,3,12,1
424907_20210908_2_1_a6_3_2_12_1_54,3,12,1
424912_20210908_2_1_a6_3_2_12_1_59,3,12,1
424918_20210908_2_1_a6_3_2_12_1_65,3,12,1
424928_20210908_2_1_a6_3_2_12_1_75,3,12,1
424931_20210908_2_1_a6_3_2_12_1_78,3,12,1
424932_20210908_2_1_a6_3_2_12_1_79,3,12,1
424933_20210908_2_1_a6_3_2_12_1_80,3,12,1
424937_20210909_2_1_a6_3_2_12_1_1,3,12,1
424939_20210909_2_1_a6_3_2_12_1_3,3,12,1
424940_20210909_2_1_a6_3_2_12_1_4,3,12,1
424944_20210909_2_1_a6_3_2_12_1_8,3,12,1
424947_20210909_2_1_a6_3_2_12_1_11,3,12,1
424965_20210913_2_1_a6_3_2_12_1_8,3,12,1
424975_20210913_2_1_a6_3_2_12_1_18,3,12,1
424977_20210913_2_1_a6_3_2_12_1_20,3,12,1
424981_20210913_2_1_a6_3_2_12_1_24,3,12,1
424984_20210913_2_1_a6_3_2_12_1_27,3,12,1
424986_20210913_2_1_a6_3_2_12_1_29,3,12,1
424993_20210913_2_1_a6_3_2_12_1_36,3,12,1
424996_20210913_2_1_a6_3_2_12_1_39,3,12,1
424999_20210913_2_1_a6_3_2_12_1_42,3,12,1
425000_20210917_2_1_a6_3_2_12_1_1,3,12,1
425003_20210917_2_1_a6_3_2_12_1_4,3,12,1
425006_20210917_2_1_a6_3_2_12_1_7,3,12,1
425010_20210917_2_1_a6_3_2_12_1_11,3,12,1
425013_20210917_2_1_a6_3_2_12_1_14,3,12,1
425018_20210917_2_1_a6_3_2_12_1_19,3,12,1
425026_20210917_2_1_a6_3_2_12_1_27,3,12,1
425028_20210917_2_1_a6_3_2_12_1_29,3,12,1
425033_20210917_2_1_a6_3_2_12_1_34,3,12,1
425035_20210917_2_1_a6_3_2_12_1_36,3,12,1
425039_20210917_2_1_a6_3_2_12_1_40,3,12,1
425044_20210917_2_1_a6_3_2_12_1_45,3,12,1
425045_20210917_2_1_a6_3_2_12_1_46,3,12,1
425048_20210917_2_1_a6_3_2_12_1_49,3,12,1
425052_20210917_2_1_a6_3_2_12_1_53,3,12,1
425053_20210917_2_1_a6_3_2_12_1_54,3,12,1
425058_20210917_2_1_a6_3_2_12_1_59,3,12,1
425060_20210917_2_1_a6_3_2_12_1_61,3,12,1
425062_20210917_2_1_a6_3_2_12_1_63,3,12,1
425065_20210917_2_1_a6_3_2_12_1_66,3,12,1
425067_20210917_2_1_a6_3_2_12_1_68,3,12,1
425070_20210917_2_1_a6_3_2_12_1_71,3,12,1
425074_20210924_2_1_a6_3_2_12_1_4,3,12,1
425076_20210924_2_1_a6_3_2_12_1_6,3,12,1
425077_20210924_2_1_a6_3_2_12_1_7,3,12,1
425081_20210924_2_1_a6_3_2_12_1_11,3,12,1
425088_20210924_2_1_a6_3_2_12_1_18,3,12,1
425098_20210924_2_1_a6_3_2_12_1_28,3,12,1
425102_20210924_2_1_a6_3_2_12_1_32,3,12,1
425109_20210924_2_1_a6_3_2_12_1_39,3,12,1
425111_20210924_2_1_a6_3_2_12_1_41,3,12,1
425113_20210924_2_1_a6_3_2_12_1_43,3,12,1
425114_20210924_2_1_a6_3_2_12_1_44,3,12,1
425121_20210924_2_1_a6_3_2_12_1_51,3,12,1
425123_20210924_2_1_a6_3_2_12_1_53,3,12,1
425125_20210924_2_1_a6_3_2_12_1_55,3,12,1
425126_20210924_2_1_a6_3_2_12_1_56,3,12,1
425128_20210924_2_1_a6_3_2_12_1_58,3,12,1
425131_20210924_2_1_a6_3_2_12_1_61,3,12,1
425133_20210924_2_1_a6_3_2_12_1_63,3,12,1
425136_20210924_2_1_a6_3_2_12_1_66,3,12,1
425137_20210924_2_1_a6_3_2_12_1_67,3,12,1
425138_20210924_2_1_a6_3_2_12_1_68,3,12,1
425141_20210924_2_1_a6_3_2_12_1_71,3,12,1
425151_20210924_2_1_a6_3_2_12_1_81,3,12,1
425154_20210924_2_1_a6_3_2_12_1_84,3,12,1
425155_20210924_2_1_a6_3_2_12_1_85,3,12,1
425156_20210927_2_1_a6_3_2_12_1_1,3,12,1
425161_20210927_2_1_a6_3_2_12_1_6,3,12,1
425164_20210927_2_1_a6_3_2_12_1_9,3,12,1
425168_20210927_2_1_a6_3_2_12_1_13,3,12,1
425169_20210927_2_1_a6_3_2_12_1_14,3,12,1
425172_20210927_2_1_a6_3_2_12_1_17,3,12,1
425173_20210927_2_1_a6_3_2_12_1_18,3,12,1
425180_20210927_2_1_a6_3_2_12_1_25,3,12,1
425184_20210927_2_1_a6_3_2_12_1_29,3,12,1
425187_20210927_2_1_a6_3_2_12_1_32,3,12,1
425191_20210927_2_1_a6_3_2_12_1_36,3,12,1
425195_20210927_2_1_a6_3_2_12_1_40,3,12,1
425199_20210927_2_1_a6_3_2_12_1_44,3,12,1
425200_20210927_2_1_a6_3_2_12_1_45,3,12,1
425216_20210927_2_1_a6_3_2_12_1_61,3,12,1
425217_20210927_2_1_a6_3_2_12_1_62,3,12,1
425221_20210927_2_1_a6_3_2_12_1_66,3,12,1
425223_20210927_2_1_a6_3_2_12_1_68,3,12,1
425224_20210927_2_1_a6_3_2_12_1_69,3,12,1
425226_20210927_2_1_a6_3_2_12_1_71,3,12,1
425227_20210927_2_1_a6_3_2_12_1_72,3,12,1
425235_20210927_2_1_a6_3_2_12_1_80,3,12,1
425237_20210927_2_1_a6_3_2_12_1_82,3,12,1
425239_20210927_2_1_a6_3_2_12_1_84,3,12,1
425240_20210927_2_1_a6_3_2_12_1_85,3,12,1
425243_20210927_2_1_a6_3_2_12_1_88,3,12,1
425248_20210927_2_1_a6_3_2_12_1_93,3,12,1
425254_20210927_2_1_a6_3_2_12_1_99,3,12,1
425270_20210927_2_1_a6_3_2_12_1_115,3,12,1
425271_20210927_2_1_a6_3_2_12_1_116,3,12,1
425276_20210927_2_1_a6_3_2_12_1_121,3,12,1
425280_20210927_2_1_a6_3_2_12_1_125,3,12,1
425285_20210927_2_1_a6_3_2_12_1_130,3,12,1
425286_20210927_2_1_a6_3_2_12_1_131,3,12,1
425293_20210927_2_1_a6_3_2_12_1_138,3,12,1
425294_20210927_2_1_a6_3_2_12_1_139,3,12,1
425295_20210927_2_1_a6_3_2_12_1_140,3,12,1
425305_20210927_2_1_a6_3_2_12_1_150,3,12,1
425307_20210927_2_1_a6_3_2_12_1_152,3,12,1
425311_20210927_2_1_a6_3_2_12_1_156,3,12,1
425313_20210927_2_1_a6_3_2_12_1_158,3,12,1
425320_20210927_2_1_a6_3_2_12_1_165,3,12,1
425331_20210927_2_1_a6_3_2_12_1_176,3,12,1
425334_20210927_2_1_a6_3_2_12_1_179,3,12,1
425335_20210927_2_1_a6_3_2_12_1_180,3,12,1
425341_20210927_2_1_a6_3_2_12_1_186,3,12,1
425346_20210927_2_1_a6_3_2_12_1_191,3,12,1
425347_20210927_2_1_a6_3_2_12_1_192,3,12,1
425354_20210927_2_1_a6_3_2_12_1_199,3,12,1
428694_20210927_2_1_a6_3_2_12_1_201,3,12,1
428695_20210927_2_1_a6_3_2_12_1_202,3,12,1
428698_20210927_2_1_a6_3_2_12_1_205,3,12,1
428705_20210927_2_1_a6_3_2_12_1_212,3,12,1
428707_20210927_2_1_a6_3_2_12_1_214,3,12,1
428708_20210927_2_1_a6_3_2_12_1_215,3,12,1
428711_20210927_2_1_a6_3_2_12_1_218,3,12,1
428714_20210927_2_1_a6_3_2_12_1_221,3,12,1
428717_20210927_2_1_a6_3_2_12_1_224,3,12,1
428720_20210927_2_1_a6_3_2_12_1_227,3,12,1
428722_20210927_2_1_a6_3_2_12_1_229,3,12,1
428727_20210927_2_1_a6_3_2_12_1_234,3,12,1
428729_20210927_2_1_a6_3_2_12_1_236,3,12,1
428734_20210927_2_1_a6_3_2_12_1_241,3,12,1
498407_20211012_2_1_a5_3_2_12_2_2,3,12,1
498411_20211012_2_1_a5_3_2_12_2_6,3,12,1
498415_20211012_2_1_a5_3_2_12_2_10,3,12,1
498417_20211012_2_1_a5_3_2_12_2_12,3,12,1
498420_20211012_2_1_a5_3_2_12_2_15,3,12,1
498421_20211012_2_1_a5_3_2_12_2_16,3,12,1
498424_20211012_2_1_a5_3_2_12_2_19,3,12,1
498427_20211012_2_1_a5_3_2_12_2_22,3,12,1
498428_20211012_2_1_a5_3_2_12_2_23,3,12,1
498430_20211012_2_1_a5_3_2_12_2_25,3,12,1
498431_20211012_2_1_a5_3_2_12_2_26,3,12,1
498435_20211012_2_1_a5_3_2_12_2_30,3,12,1
498440_20211012_2_1_a5_3_2_12_2_35,3,12,1
498442_20211012_2_1_a5_3_2_12_2_37,3,12,1
498447_20211012_2_1_a5_3_2_12_2_42,3,12,1
498448_20211012_2_1_a5_3_2_12_2_43,3,12,1
498451_20211012_2_1_a5_3_2_12_2_46,3,12,1
498455_20211012_2_1_a5_3_2_12_2_50,3,12,1
498457_20211012_2_1_a5_3_2_12_2_52,3,12,1
498458_20211012_2_1_a5_3_2_12_2_53,3,12,1
498459_20211012_2_1_a5_3_2_12_2_54,3,12,1
498461_20211012_2_1_a5_3_2_12_2_56,3,12,1
498467_20211012_2_1_a5_3_2_12_2_62,3,12,1
498468_20211012_2_1_a5_3_2_12_2_63,3,12,1
498469_20211012_2_1_a5_3_2_12_2_64,3,12,1
498470_20211012_2_1_a5_3_2_12_2_65,3,12,1
498472_20211012_2_1_a5_3_2_12_2_67,3,12,1
498478_20211012_2_1_a5_3_2_12_2_73,3,12,1
498486_20211012_2_1_a5_3_2_12_2_81,3,12,1
498488_20211012_2_1_a5_3_2_12_2_83,3,12,1
498490_20211012_2_1_a5_3_2_12_2_85,3,12,1
498492_20211012_2_1_a5_3_2_12_2_87,3,12,1
498493_20211012_2_1_a5_3_2_12_2_88,3,12,1
498494_20211012_2_1_a5_3_2_12_2_89,3,12,1
498495_20211012_2_1_a5_3_2_12_2_90,3,12,1
498497_20211012_2_1_a5_3_2_12_2_92,3,12,1
498498_20211012_2_1_a5_3_2_12_2_93,3,12,1
498499_20211012_2_1_a5_3_2_12_2_94,3,12,1
498500_20211012_2_1_a5_3_2_12_2_95,3,12,1
498503_20211012_2_1_a5_3_2_12_2_98,3,12,1
498509_20211012_2_1_a5_3_2_12_2_104,3,12,1
498512_20211012_2_1_a5_3_2_12_2_107,3,12,1
498514_20211012_2_1_a5_3_2_12_2_109,3,12,1
498517_20211012_2_1_a5_3_2_12_2_112,3,12,1
498520_20211012_2_1_a5_3_2_12_2_115,3,12,1
498521_20211012_2_1_a5_3_2_12_2_116,3,12,1
498523_20211012_2_1_a5_3_2_12_2_118,3,12,1
498526_20211012_2_1_a5_3_2_12_2_121,3,12,1
498527_20211012_2_1_a5_3_2_12_2_122,3,12,1
498530_20211012_2_1_a5_3_2_12_2_125,3,12,1
498533_20211012_2_1_a5_3_2_12_2_128,3,12,1
498535_20211012_2_1_a5_3_2_12_2_130,3,12,1
498539_20211012_2_1_a5_3_2_12_2_134,3,12,1
498542_20211012_2_1_a5_3_2_12_2_137,3,12,1
498544_20211012_2_1_a5_3_2_12_2_139,3,12,1
498545_20211012_2_1_a5_3_2_12_2_140,3,12,1
498546_20211012_2_1_a5_3_2_12_2_141,3,12,1
498549_20211012_2_1_a5_3_2_12_2_144,3,12,1
498551_20211012_2_1_a5_3_2_12_2_146,3,12,1
498554_20211012_2_1_a5_3_2_12_2_149,3,12,1
498555_20211012_2_1_a5_3_2_12_2_150,3,12,1
498558_20211012_2_1_a5_3_2_12_2_153,3,12,1
498559_20211012_2_1_a5_3_2_12_2_154,3,12,1
498560_20211012_2_1_a5_3_2_12_2_155,3,12,1
498561_20211012_2_1_a5_3_2_12_2_156,3,12,1
498565_20211012_2_1_a5_3_2_12_2_160,3,12,1
498571_20211012_2_1_a5_3_2_12_2_166,3,12,1
498575_20211012_2_1_a5_3_2_12_2_170,3,12,1
498582_20211012_2_1_a5_3_2_12_2_177,3,12,1
498586_20211012_2_1_a5_3_2_12_2_181,3,12,1
498587_20211012_2_1_a5_3_2_12_2_182,3,12,1
498589_20211012_2_1_a5_3_2_12_2_184,3,12,1
498599_20211012_2_1_a5_3_2_12_2_194,3,12,1
498600_20211012_2_1_a5_3_2_12_2_195,3,12,1
498603_20211012_2_1_a5_3_2_12_2_198,3,12,1
498604_20211012_2_1_a5_3_2_12_2_199,3,12,1
498608_20211012_2_1_a5_3_2_12_2_203,3,12,1
498609_20211012_2_1_a5_3_2_12_2_204,3,12,1
498610_20211012_2_1_a5_3_2_12_2_205,3,12,1
498613_20211012_2_1_a5_3_2_12_2_208,3,12,1
498614_20211012_2_1_a5_3_2_12_2_209,3,12,1
498615_20211012_2_1_a5_3_2_12_2_210,3,12,1
498616_20211012_2_1_a5_3_2_12_2_211,3,12,1
498622_20211012_2_1_a5_3_2_12_2_217,3,12,1
498631_20211013_2_1_a5_3_2_12_2_6,3,12,1
498638_20211013_2_1_a5_3_2_12_2_13,3,12,1
498639_20211013_2_1_a5_3_2_12_2_14,3,12,1
498640_20211013_2_1_a5_3_2_12_2_15,3,12,1
498642_20211013_2_1_a5_3_2_12_2_17,3,12,1
498643_20211013_2_1_a5_3_2_12_2_18,3,12,1
498646_20211013_2_1_a5_3_2_12_2_21,3,12,1
498647_20211013_2_1_a5_3_2_12_2_22,3,12,1
498652_20211013_2_1_a5_3_2_12_2_27,3,12,1
498655_20211013_2_1_a5_3_2_12_2_30,3,12,1
498656_20211013_2_1_a5_3_2_12_2_31,3,12,1
498664_20211013_2_1_a5_3_2_12_2_39,3,12,1
498668_20211013_2_1_a5_3_2_12_2_43,3,12,1
498669_20211013_2_1_a5_3_2_12_2_44,3,12,1
498673_20211013_2_1_a5_3_2_12_2_48,3,12,1
498678_20211013_2_1_a5_3_2_12_2_53,3,12,1
498683_20211013_2_1_a5_3_2_12_2_58,3,12,1
498685_20211013_2_1_a5_3_2_12_2_60,3,12,1
498686_20211013_2_1_a5_3_2_12_2_61,3,12,1
498689_20211013_2_1_a5_3_2_12_2_64,3,12,1
498700_20211013_2_1_a5_3_2_12_2_75,3,12,1
498705_20211013_2_1_a5_3_2_12_2_80,3,12,1
498711_20211013_2_1_a5_3_2_12_2_86,3,12,1
498719_20211013_2_1_a5_3_2_12_2_94,3,12,1
498723_20211017_2_1_a5_3_2_12_2_0,3,12,1
498726_20211017_2_1_a5_3_2_12_2_3,3,12,1
498727_20211017_2_1_a5_3_2_12_2_4,3,12,1
498729_20211017_2_1_a5_3_2_12_2_6,3,12,1
498733_20211017_2_1_a5_3_2_12_2_10,3,12,1
498736_20211017_2_1_a5_3_2_12_2_13,3,12,1
498743_20211017_2_1_a5_3_2_12_2_20,3,12,1
498748_20211017_2_1_a5_3_2_12_2_25,3,12,1
498751_20211017_2_1_a5_3_2_12_2_28,3,12,1
498760_20211017_2_1_a5_3_2_12_2_37,3,12,1
498765_20211017_2_1_a5_3_2_12_2_42,3,12,1
498766_20211017_2_1_a5_3_2_12_2_43,3,12,1
498782_20211017_2_1_a5_3_2_12_2_59,3,12,1
498790_20211017_2_1_a5_3_2_12_2_67,3,12,1
498791_20211017_2_1_a5_3_2_12_2_68,3,12,1
498797_20211017_2_1_a5_3_2_12_2_74,3,12,1
498798_20211017_2_1_a5_3_2_12_2_75,3,12,1
498813_20211017_2_1_a5_3_2_12_2_90,3,12,1
498815_20211017_2_1_a5_3_2_12_2_92,3,12,1
498823_20211017_2_1_a5_3_2_12_2_100,3,12,1
498827_20211017_2_1_a5_3_2_12_2_104,3,12,1
498830_20211017_2_1_a5_3_2_12_2_107,3,12,1
498836_20211017_2_1_a5_3_2_12_2_113,3,12,1
498839_20211017_2_1_a5_3_2_12_2_116,3,12,1
498842_20211017_2_1_a5_3_2_12_2_119,3,12,1
498846_20211017_2_1_a5_3_2_12_2_123,3,12,1
498849_20211017_2_1_a5_3_2_12_2_126,3,12,1
498855_20211017_2_1_a5_3_2_12_2_132,3,12,1
498856_20211017_2_1_a5_3_2_12_2_133,3,12,1
498859_20211017_2_1_a5_3_2_12_2_136,3,12,1
498866_20211017_2_1_a5_3_2_12_2_143,3,12,1
498876_20211017_2_1_a5_3_2_12_2_153,3,12,1
498882_20211017_2_1_a5_3_2_12_2_159,3,12,1
498883_20211017_2_1_a5_3_2_12_2_160,3,12,1
498884_20211017_2_1_a5_3_2_12_2_161,3,12,1
498885_20211017_2_1_a5_3_2_12_2_162,3,12,1
498886_20211017_2_1_a5_3_2_12_2_163,3,12,1
498887_20211017_2_1_a5_3_2_12_2_164,3,12,1
498890_20211017_2_1_a5_3_2_12_2_167,3,12,1
498892_20211017_2_1_a5_3_2_12_2_169,3,12,1
498893_20211017_2_1_a5_3_2_12_2_170,3,12,1
498896_20211017_2_1_a5_3_2_12_2_173,3,12,1
498898_20211017_2_1_a5_3_2_12_2_175,3,12,1
498900_20211017_2_1_a5_3_2_12_2_177,3,12,1
498901_20211017_2_1_a5_3_2_12_2_178,3,12,1
498902_20211017_2_1_a5_3_2_12_2_179,3,12,1
498903_20211017_2_1_a5_3_2_12_2_180,3,12,1
498917_20211017_2_1_a5_3_2_12_2_194,3,12,1
498920_20211017_2_1_a5_3_2_12_2_197,3,12,1
498922_20211017_2_1_a5_3_2_12_2_199,3,12,1
498925_20211017_2_1_a5_3_2_12_2_202,3,12,1
498926_20211017_2_1_a5_3_2_12_2_203,3,12,1
498928_20211017_2_1_a5_3_2_12_2_205,3,12,1
498930_20211017_2_1_a5_3_2_12_2_207,3,12,1
498931_20211017_2_1_a5_3_2_12_2_208,3,12,1
498932_20211017_2_1_a5_3_2_12_2_209,3,12,1
498933_20211017_2_1_a5_3_2_12_2_210,3,12,1
498938_20211017_2_1_a5_3_2_12_2_215,3,12,1
498941_20211017_2_1_a5_3_2_12_2_218,3,12,1
498942_20211017_2_1_a5_3_2_12_2_219,3,12,1
498949_20211017_2_1_a5_3_2_12_2_226,3,12,1
498950_20211017_2_1_a5_3_2_12_2_227,3,12,1
498951_20211017_2_1_a5_3_2_12_2_228,3,12,1
498954_20211017_2_1_a5_3_2_12_2_231,3,12,1
498955_20211017_2_1_a5_3_2_12_2_232,3,12,1
498957_20211017_2_1_a5_3_2_12_2_234,3,12,1
498967_20211017_2_1_a5_3_2_12_2_244,3,12,1
498971_20211017_2_1_a5_3_2_12_2_248,3,12,1
498974_20211017_2_1_a5_3_2_12_2_251,3,12,1
498977_20211017_2_1_a5_3_2_12_2_254,3,12,1
498982_20211017_2_1_a5_3_2_12_2_259,3,12,1
498990_20211017_2_1_a5_3_2_12_2_267,3,12,1
498993_20211017_2_1_a5_3_2_12_2_270,3,12,1
498994_20211017_2_1_a5_3_2_12_2_271,3,12,1
498996_20211017_2_1_a5_3_2_12_2_273,3,12,1
499002_20211017_2_1_a5_3_2_12_2_279,3,12,1
499003_20211017_2_1_a5_3_2_12_2_280,3,12,1
499007_20211017_2_1_a5_3_2_12_2_284,3,12,1
499008_20211017_2_1_a5_3_2_12_2_285,3,12,1
499010_20211017_2_1_a5_3_2_12_2_287,3,12,1
499013_20211017_2_1_a5_3_2_12_2_290,3,12,1
499015_20211017_2_1_a5_3_2_12_2_292,3,12,1
499018_20211017_2_1_a5_3_2_12_2_295,3,12,1
499022_20211017_2_1_a5_3_2_12_2_299,3,12,1
499023_20211017_2_1_a5_3_2_12_2_300,3,12,1
499024_20211017_2_1_a5_3_2_12_2_301,3,12,1
499028_20211017_2_1_a5_3_2_12_2_305,3,12,1
499029_20211017_2_1_a5_3_2_12_2_306,3,12,1
499030_20211017_2_1_a5_3_2_12_2_307,3,12,1
499032_20211017_2_1_a5_3_2_12_2_309,3,12,1
499033_20211017_2_1_a5_3_2_12_2_310,3,12,1
499035_20211017_2_1_a5_3_2_12_2_312,3,12,1
499044_20211017_2_1_a5_3_2_12_2_321,3,12,1
499049_20211017_2_1_a5_3_2_12_2_326,3,12,1
499051_20211017_2_1_a5_3_2_12_2_328,3,12,1
499052_20211017_2_1_a5_3_2_12_2_329,3,12,1
499053_20211017_2_1_a5_3_2_12_2_330,3,12,1
499054_20211017_2_1_a5_3_2_12_2_331,3,12,1
499055_20211017_2_1_a5_3_2_12_2_332,3,12,1
499056_20211017_2_1_a5_3_2_12_2_333,3,12,1
499058_20211017_2_1_a5_3_2_12_2_335,3,12,1
499060_20211017_2_1_a5_3_2_12_2_337,3,12,1
499061_20211017_2_1_a5_3_2_12_2_338,3,12,1
499063_20211017_2_1_a5_3_2_12_2_340,3,12,1
499071_20211017_2_1_a5_3_2_12_2_348,3,12,1
499075_20211017_2_1_a5_3_2_12_2_352,3,12,1
499076_20211017_2_1_a5_3_2_12_2_353,3,12,1
499081_20211017_2_1_a5_3_2_12_2_358,3,12,1
499085_20211017_2_1_a5_3_2_12_2_362,3,12,1
499088_20211017_2_1_a5_3_2_12_2_365,3,12,1
499092_20211017_2_1_a5_3_2_12_2_369,3,12,1
499097_20211017_2_1_a5_3_2_12_2_374,3,12,1
499098_20211017_2_1_a5_3_2_12_2_375,3,12,1
499101_20211017_2_1_a5_3_2_12_2_378,3,12,1
499107_20211017_2_1_a5_3_2_12_2_384,3,12,1
499109_20211017_2_1_a5_3_2_12_2_386,3,12,1
499112_20211017_2_1_a5_3_2_12_2_389,3,12,1
499113_20211017_2_1_a5_3_2_12_2_390,3,12,1
499115_20211017_2_1_a5_3_2_12_2_392,3,12,1
499117_20211017_2_1_a5_3_2_12_2_394,3,12,1
499118_20211017_2_1_a5_3_2_12_2_395,3,12,1
499119_20211017_2_1_a5_3_2_12_2_396,3,12,1
499121_20211017_2_1_a5_3_2_12_2_398,3,12,1
499124_20211017_2_1_a5_3_2_12_2_401,3,12,1
499126_20211017_2_1_a5_3_2_12_2_403,3,12,1
499128_20211017_2_1_a5_3_2_12_2_405,3,12,1
499136_20211017_2_1_a5_3_2_12_2_413,3,12,1
499137_20211017_2_1_a5_3_2_12_2_414,3,12,1
499138_20211017_2_1_a5_3_2_12_2_415,3,12,1
499139_20211017_2_1_a5_3_2_12_2_416,3,12,1
499140_20211017_2_1_a5_3_2_12_2_417,3,12,1
499147_20211017_2_1_a5_3_2_12_2_424,3,12,1
499148_20211017_2_1_a5_3_2_12_2_425,3,12,1
499157_20211017_2_1_a5_3_2_12_2_434,3,12,1
499160_20211017_2_1_a5_3_2_12_2_437,3,12,1
499164_20211017_2_1_a5_3_2_12_2_441,3,12,1
499171_20211017_2_1_a5_3_2_12_2_448,3,12,1
499181_20211017_2_1_a5_3_2_12_2_458,3,12,1
499188_20211017_2_1_a5_3_2_12_2_465,3,12,1
499190_20211017_2_1_a5_3_2_12_2_467,3,12,1
499192_20211017_2_1_a5_3_2_12_2_469,3,12,1
499193_20211017_2_1_a5_3_2_12_2_470,3,12,1
499196_20211017_2_1_a5_3_2_12_2_473,3,12,1
499202_20211017_2_1_a5_3_2_12_2_479,3,12,1
499205_20211017_2_1_a5_3_2_12_2_482,3,12,1
499210_20211017_2_1_a5_3_2_12_2_487,3,12,1
499212_20211017_2_1_a5_3_2_12_2_489,3,12,1
499215_20211017_2_1_a5_3_2_12_2_492,3,12,1
499219_20211017_2_1_a5_3_2_12_2_496,3,12,1
499225_20211017_2_1_a5_3_2_12_2_502,3,12,1
499226_20211017_2_1_a5_3_2_12_2_503,3,12,1
499228_20211017_2_1_a5_3_2_12_2_505,3,12,1
499231_20211017_2_1_a5_3_2_12_2_508,3,12,1
554647_20211013_2_0_0_3_2_13_0_02,3,13,1
554649_20211013_2_0_0_3_2_13_0_04,3,13,1
554657_20211013_2_0_0_3_2_13_0_012,3,13,1
554667_20211013_2_0_0_3_2_13_0_022,3,13,1
554670_20211013_2_0_0_3_2_13_0_025,3,13,1
554676_20211013_2_0_0_3_2_13_0_031,3,13,1
554682_20211013_2_0_0_3_2_13_0_037,3,13,1
554685_20211013_2_0_0_3_2_13_0_040,3,13,1
554693_20211013_2_0_0_3_2_13_0_048,3,13,1
554700_20211013_2_0_0_3_2_13_0_055,3,13,1
554704_20211013_2_0_0_3_2_13_0_059,3,13,1
554713_20211013_2_0_0_3_2_13_0_068,3,13,1
554718_20211013_2_0_0_3_2_13_0_073,3,13,1
554726_20211013_2_0_0_3_2_13_0_081,3,13,1
554728_20211013_2_0_0_3_2_13_0_083,3,13,1
554730_20211013_2_0_0_3_2_13_0_085,3,13,1
554738_20211013_2_0_0_3_2_13_0_093,3,13,1
